price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
475000.0,2.0,1.0,1490,3825,1.0,0,0,3,860,630,1929,0
482000.0,5.0,2.25,2230,9600,1.0,0,0,3,1320,910,1978,0
275000.0,3.0,1.0,1080,6000,1.0,0,0,4,1080,0,1952,0
1050000.0,3.0,2.5,2200,1970,2.0,0,0,3,1610,590,2008,0
399500.0,3.0,1.75,2420,12676,2.0,0,0,3,2420,0,1911,1986
285000.0,3.0,2.25,1680,35127,2.0,0,0,3,1680,0,1987,2000
525000.0,3.0,2.75,2100,10362,2.0,0,0,3,1510,590,1998,2006
170000.0,2.0,1.0,1500,18540,1.0,0,0,3,1500,0,1950,2005
533112.0,4.0,2.75,2790,8853,2.0,0,0,3,2790,0,2013,1923
401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,1984,0
316850.0,4.0,3.0,4060,35621,1.0,0,0,3,2030,2030,1989,0
210000.0,3.0,2.0,960,9380,1.0,0,0,3,960,0,1949,1998
883000.0,4.0,2.5,2960,41656,2.0,0,0,3,2960,0,1985,0
560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,2003,0
368112.5,4.0,2.5,2590,8483,2.0,0,0,3,2590,0,1991,0
494400.0,2.0,1.75,1560,1750,1.0,0,0,4,780,780,1904,0
495000.0,4.0,2.75,2656,21195,2.0,0,0,3,2656,0,2014,0
290000.0,3.0,1.0,1150,8145,1.0,0,0,4,990,160,1932,1958
576000.0,3.0,2.5,1940,9000,1.0,0,0,4,970,970,1948,0
902000.0,4.0,2.25,2530,9200,1.0,0,0,5,1570,960,1976,0
549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,0
399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,0,1989,0
700000.0,3.0,1.0,1410,7200,2.0,0,0,4,1410,0,1901,0
339000.0,2.0,1.0,950,7954,1.0,0,0,4,950,0,1941,1998
754950.0,3.0,2.5,2610,7256,2.0,0,0,3,2610,0,2014,0
860000.0,5.0,3.25,4500,9648,2.0,0,4,4,3000,1500,1968,0
248000.0,4.0,3.5,1850,6519,2.0,0,0,3,1130,720,1986,0
225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,1947,2012
140000.0,3.0,1.0,1060,7473,1.0,0,0,3,1060,0,1959,1989
495000.0,4.0,2.25,2220,8872,1.0,0,0,4,1110,1110,1961,2001
262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,1962,2003
349900.0,4.0,2.5,2052,3723,2.0,0,0,3,2052,0,2014,0
325000.0,2.0,1.0,840,4239,1.0,0,0,3,840,0,1948,1994
1170000.0,3.0,2.75,2890,12130,2.0,0,3,4,2830,60,1987,0
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,1972,0
237333.333333,3.0,2.75,3010,1842,2.0,0,0,3,3010,0,2011,0
875000.0,4.0,2.25,3720,12384,1.0,0,2,5,1860,1860,1970,0
1610000.0,4.0,3.5,4390,11600,2.0,0,3,3,3060,1330,1990,2009
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,1900,0
385000.0,4.0,1.75,1720,8750,1.0,0,0,3,860,860,1971,0
160000.0,3.0,1.0,1210,103237,1.0,0,0,2,1210,0,1918,1960
394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,2006,0
262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,1962,2003
950000.0,3.0,2.5,3480,7800,1.0,0,0,4,1750,1730,1941,1998
340000.0,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,1997,0
190000.0,5.0,2.0,1750,10284,1.0,0,0,4,1750,0,1943,0
350000.0,1.0,1.0,700,5100,1.0,0,0,3,700,0,1942,1999
819000.0,3.0,2.75,3176,13391,2.0,0,3,4,2726,450,1985,0
869000.0,4.0,3.0,3740,30884,2.0,0,0,3,3060,680,1988,2000
455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,0,2001,0
247875.0,2.0,1.0,1000,4776,1.0,0,0,4,1000,0,1942,1982
210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,1970,0
223000.0,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,1973,0
515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,1977,0
326983.333333,3.0,2.25,1490,4522,2.0,0,0,3,1490,0,2009,0
351250.0,4.0,1.75,1580,5340,1.0,0,0,3,1130,450,1947,2012
2888000.0,5.0,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,2003
234999.0,3.0,1.0,1330,8912,1.0,0,0,3,1330,0,1948,1994
240000.0,4.0,1.0,1910,16320,1.5,0,0,3,1910,0,1934,1978
399000.0,4.0,3.0,3060,5000,2.0,0,0,3,3060,0,2001,0
215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,1969,0
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,2007,0
725000.0,2.0,1.75,1950,2719,1.0,0,0,5,1010,940,1919,1934
190000.0,3.0,1.0,910,10575,1.0,0,0,4,910,0,1968,0
600000.0,3.0,2.5,3240,8016,2.0,0,0,3,2910,330,2004,2003
246000.0,3.0,1.75,1390,7399,1.0,0,0,4,1390,0,1975,0
583000.0,6.0,2.75,2630,16411,1.0,0,0,4,1650,980,1974,0
560000.0,3.0,2.5,1960,6058,2.0,0,0,3,1960,0,2002,0
545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0
1405000.0,4.0,3.5,3410,10769,2.0,0,0,3,3410,0,2008,0
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,1960,2012
460000.0,2.0,1.5,2730,19877,1.0,0,0,4,1570,1160,1976,1992
271310.0,2.0,1.0,870,5340,1.5,0,0,2,870,0,1906,0
507000.0,3.0,2.5,2120,7201,2.0,0,0,3,2120,0,2003,0
249000.0,2.0,1.5,1090,2686,2.0,0,0,3,1090,0,1982,0
315000.0,2.0,1.0,790,6969,1.0,0,0,3,790,0,1955,1984
230000.0,3.0,1.0,1530,389126,1.5,0,0,4,1530,0,1919,1985
1425000.0,4.0,4.25,4960,6000,2.5,0,0,3,3680,1280,1909,2003
540000.0,3.0,2.0,1470,1691,2.0,0,0,3,1000,470,2007,0
178650.0,3.0,1.5,1430,8960,1.0,0,0,4,1430,0,1953,1983
462000.0,4.0,2.5,3070,6432,2.0,0,0,3,3070,0,2006,0
409900.0,2.0,2.5,1590,1845,2.0,0,0,3,1590,0,1997,0
1095000.0,4.0,2.75,3330,9143,2.0,0,0,4,3330,0,1995,0
0.0,4.0,2.75,2600,5390,1.0,0,0,4,1300,1300,1960,2001
439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,2006,0
540000.0,4.0,2.5,2050,34222,2.0,0,0,4,2050,0,1989,0
760000.0,4.0,2.5,3300,165528,2.0,0,0,3,3300,0,1984,0
366750.0,3.0,3.0,1571,2017,3.0,0,0,3,1571,0,2008,0
343500.0,4.0,1.75,1760,6204,1.0,0,2,4,1180,580,1950,1983
510000.0,4.0,2.5,2430,5203,2.0,0,0,3,2430,0,2003,0
250000.0,2.0,1.5,1088,1360,2.0,0,0,3,1088,0,1983,2009
230000.0,5.0,2.0,1930,6120,1.5,0,0,3,1930,0,1941,1969
345600.0,5.0,3.5,2800,5120,2.5,0,0,3,2800,0,1903,2005
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,1988,2000
565000.0,3.0,2.75,2390,9966,1.0,0,0,5,1360,1030,1977,0
453500.0,4.0,1.75,2000,6032,1.0,0,2,3,1300,700,1959,1989
543000.0,3.0,2.25,1240,949,3.0,0,0,3,1240,0,2008,0
405000.0,2.0,3.0,1410,1240,2.0,0,0,3,1140,270,2006,0
429900.0,4.0,2.5,2640,8625,2.0,0,0,3,2640,0,1987,2000
440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,1910,0
0.0,4.0,2.0,2100,4857,2.0,0,0,3,2100,0,1965,1984
1462497.0,5.0,3.25,3840,4800,3.0,0,3,3,2750,1090,2008,0
373500.0,2.0,1.0,800,3330,1.0,0,0,3,800,0,1918,0
809950.0,4.0,2.5,3280,6181,2.0,0,0,3,3280,0,2001,0
569000.0,4.0,2.0,1730,3884,1.0,0,0,5,1060,670,1924,1956
380000.0,5.0,3.5,2420,4670,2.0,0,0,3,2420,0,2013,1923
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,1905,2014
710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,2003,0
732000.0,3.0,3.75,2670,6517,2.5,0,4,4,2020,650,1977,0
196500.0,3.0,1.0,1320,9000,1.0,0,0,3,1320,0,1966,1963
253000.0,3.0,1.5,880,6600,1.0,0,0,5,880,0,1945,0
672500.0,4.0,2.75,2620,6707,2.0,0,0,3,2620,0,2000,0
533000.0,3.0,1.0,1670,4080,1.0,0,0,3,1170,500,1967,2011
500000.0,3.0,2.5,1210,1200,3.0,0,0,3,1210,0,2008,0
268971.875,4.0,2.5,1860,6687,1.0,0,0,4,1220,640,1983,0
554250.0,3.0,2.5,1490,1709,3.0,0,0,3,1490,0,2004,2003
402000.0,2.0,1.0,620,2475,1.0,0,0,5,620,0,1911,1984
313000.0,3.0,1.5,1340,7912,1.5,0,0,3,1340,0,1955,2005
645000.0,3.0,2.5,1740,13750,2.0,0,0,4,1740,0,1975,0
750000.0,3.0,1.75,2240,10578,2.0,0,0,5,1550,690,1923,0
426000.0,4.0,2.5,2800,8494,2.0,0,0,3,2800,0,2004,2003
453000.0,4.0,2.75,2300,37533,1.0,0,3,5,1550,750,1979,0
585000.0,3.0,1.75,1850,7735,1.0,0,0,4,1850,0,1983,0
450000.0,4.0,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,1963,0
1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,1954,1983
245000.0,4.0,2.0,1580,8000,1.0,0,0,3,1040,540,1967,2011
332500.0,3.0,2.25,1800,10500,2.0,0,0,3,1800,0,1995,0
285000.0,3.0,1.75,2880,18296,1.0,0,0,3,1580,1300,1958,2004
400000.0,3.0,1.0,1430,10005,1.5,0,0,4,1430,0,1950,1983
173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,0,1965,0
810000.0,2.0,2.75,2700,8572,1.0,0,0,3,2700,0,2007,0
245000.0,3.0,1.5,1260,1270,2.0,0,0,3,1040,220,2005,0
770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,1954,2014
410000.0,3.0,2.0,1400,45738,2.0,0,0,4,1400,0,1981,0
430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,1958,2004
536000.0,2.0,1.5,1130,746,2.0,0,0,3,1030,100,2009,0
1895000.0,5.0,2.25,3120,16672,2.0,0,0,4,3120,0,1969,0
850000.0,3.0,2.25,2870,8170,2.0,0,0,3,2250,620,1995,0
473000.0,2.0,1.0,900,5100,1.0,0,0,4,900,0,1909,1989
390000.0,3.0,2.0,1080,7236,1.0,0,0,5,1080,0,1947,0
351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,2014,0
600000.0,3.0,1.75,1880,6360,1.0,0,0,4,1040,840,1945,0
615000.0,4.0,2.75,2820,13193,1.0,0,0,3,1860,960,1965,1993
1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,1970,2014
840000.0,4.0,2.5,3420,8405,2.0,0,0,3,3420,0,2000,0
675000.0,3.0,2.25,2610,9002,2.0,0,0,3,2610,0,1988,2000
533000.0,5.0,2.75,1800,3780,1.5,0,0,3,1400,400,1926,2003
430000.0,4.0,2.25,1790,7203,1.0,0,0,4,1110,680,1973,0
